0 0.0012 0.00392157 0.9999 1.0 0.9
10 0.0108 0.00392157 0.9986 1.0 0.9
20 0.02 0.00392157 0.9973 1.0 0.9
30 0.0297 0.00392157 0.996 1.0 0.9
40 0.039 0.00392157 0.9948 1.0 0.9
50 0.0485 0.00392157 0.9935 1.0 0.9
60 0.0582 0.00392157 0.9922 1.0 0.9
70 0.0677 0.00392157 0.9909 1.0 0.9
80 0.0775 0.00392157 0.9897 1.0 0.9
90 0.0877 0.00392157 0.9884 1.0 0.9
