0 0.0015 0.00392157 0.9999 1.0 0.9
10 0.0143 0.00392157 0.9986 1.0 0.9
20 0.0273 0.00392157 0.9973 1.0 0.9
30 0.0426 0.00392157 0.996 1.0 0.9
40 0.0913 0.00392157 0.9948 1.0 0.9
50 0.1061 0.00392157 0.9935 1.0 0.9
60 0.1187 0.00392157 0.9922 1.0 0.9
70 0.1329 0.00392157 0.9909 1.0 0.9
80 0.146 0.00392157 0.9897 1.0 0.9
90 0.1587 0.00392157 0.9884 1.0 0.9
100 0.1715 0.00392157 0.9871 1.0 0.9
110 0.1837 0.00392157 0.9858 1.0 0.9
120 0.1959 0.00392157 0.9846 1.0 0.9
130 0.2088 0.00392157 0.9833 1.0 0.9
140 0.2214 0.00392157 0.982 1.0 0.9
150 0.2344 0.00392157 0.9807 1.0 0.9
160 0.2473 0.00392157 0.9795 1.0 0.8
170 0.2595 0.00392157 0.9782 1.0 0.8
180 0.2726 0.00392157 0.9769 1.0 0.8
190 0.2848 0.00392157 0.9756 1.0 0.8
200 0.297 0.00392157 0.9744 1.0 0.8
210 0.3101 0.00392157 0.9731 1.0 0.8
220 0.3226 0.00392157 0.9718 1.0 0.8
230 0.3355 0.00392157 0.9705 1.0 0.8
240 0.3484 0.00392157 0.9693 1.0 0.8
250 0.3616 0.00392157 0.968 1.0 0.8
260 0.3742 0.00392157 0.9667 1.0 0.8
270 0.3867 0.00392157 0.9654 1.0 0.8
280 0.3994 0.00392157 0.9642 1.0 0.8
290 0.4117 0.00392157 0.9629 1.0 0.8
300 0.4255 0.00392157 0.9616 1.0 0.8
310 0.4378 0.00392157 0.9603 1.0 0.8
320 0.4503 0.00392157 0.9591 1.0 0.8
330 0.4631 0.00392157 0.9578 1.0 0.7
340 0.4753 0.00392157 0.9565 1.0 0.7
350 0.4876 0.00392157 0.9552 1.0 0.7
360 0.4999 0.00392157 0.954 1.0 0.7
370 0.5156 0.00392157 0.9527 1.0 0.7
380 0.531 0.00392157 0.9514 1.0 0.7
390 0.5467 0.00392157 0.9501 1.0 0.7
400 0.5618 0.00392157 0.9489 1.0 0.7
410 0.5759 0.00392157 0.9476 1.0 0.7
420 0.5919 0.00392157 0.9463 1.0 0.7
430 0.6048 0.00392157 0.945 1.0 0.7
440 0.6176 0.00392157 0.9438 1.0 0.7
450 0.6306 0.00392157 0.9425 1.0 0.7
460 0.6424 0.00392157 0.9412 1.0 0.7
470 0.6568 0.00392157 0.9399 1.0 0.7
480 0.6725 0.00392157 0.9386 1.0 0.7
490 0.6885 0.00392157 0.9374 1.0 0.7
500 0.7042 0.00392157 0.9361 1.0 0.7
510 0.7195 0.00392157 0.9348 1.0 0.6
520 0.7341 0.00392157 0.9335 1.0 0.6
530 0.7482 0.00392157 0.9323 1.0 0.6
540 0.7633 0.00392157 0.931 1.0 0.6
550 0.78 0.00392157 0.9297 1.0 0.6
560 0.796 0.00392157 0.9284 1.0 0.6
570 0.8103 0.00392157 0.9272 1.0 0.6
580 0.8247 0.00392157 0.9259 1.0 0.6
590 0.8395 0.00392157 0.9246 1.0 0.6
600 0.8551 0.00392157 0.9233 1.0 0.6
610 0.8698 0.00392157 0.9221 1.0 0.6
620 0.8849 0.00392157 0.9208 1.0 0.6
630 0.8991 0.00392157 0.9195 1.0 0.6
640 0.9132 0.00392157 0.9182 1.0 0.6
650 0.928 0.00392157 0.917 1.0 0.6
660 0.9411 0.00392157 0.9157 1.0 0.6
670 0.9567 0.00392157 0.9144 1.0 0.6
680 0.9704 0.00392157 0.9131 1.0 0.6
690 0.9848 0.00392157 0.9119 1.0 0.6
700 1.0009 0.00392157 0.9106 1.0 0.6
710 1.0162 0.00392157 0.9093 1.0 0.6
720 1.0309 0.00392157 0.908 1.0 0.6
730 1.0447 0.00392157 0.9068 1.0 0.5
740 1.0601 0.00392157 0.9055 1.0 0.5
750 1.075 0.00392157 0.9042 1.0 0.5
760 1.0909 0.00392157 0.9029 1.0 0.5
770 1.1062 0.00392157 0.9017 1.0 0.5
780 1.1209 0.00392157 0.9004 1.0 0.5
790 1.134 0.00392157 0.8991 1.0 0.5
800 1.1484 0.00392157 0.8978 1.0 0.5
810 1.1643 0.00392157 0.8966 1.0 0.5
820 1.1781 0.00392157 0.8953 1.0 0.5
830 1.1928 0.00392157 0.894 1.0 0.5
840 1.2075 0.00392157 0.8927 1.0 0.5
850 1.2217 0.00392157 0.8915 1.0 0.5
860 1.2374 0.00392157 0.8902 1.0 0.5
870 1.2534 0.00392157 0.8889 1.0 0.5
880 1.269 0.00392157 0.8876 1.0 0.5
890 1.2854 0.00392157 0.8864 1.0 0.5
900 1.2998 0.00392157 0.8851 1.0 0.5
910 1.3139 0.00392157 0.8838 1.0 0.5
920 1.3297 0.00392157 0.8825 1.0 0.5
930 1.345 0.00392157 0.8812 1.0 0.5
940 1.3615 0.00392157 0.88 1.0 0.5
950 1.3767 0.00392157 0.8787 1.0 0.5
960 1.3925 0.00392157 0.8774 1.0 0.5
970 1.4072 0.00392157 0.8761 1.0 0.5
980 1.4234 0.00392157 0.8749 1.0 0.5
990 1.4391 0.00392157 0.8736 1.0 0.4
1000 1.454 0.00392157 0.8723 1.0 0.4
1010 1.4708 0.00392157 0.871 1.0 0.4
1020 1.4859 0.00392157 0.8698 1.0 0.4
1030 1.5011 0.00392157 0.8685 1.0 0.4
1040 1.5169 0.00392157 0.8672 1.0 0.4
1050 1.5322 0.00392157 0.8659 1.0 0.4
1060 1.5479 0.00392157 0.8647 1.0 0.4
1070 1.563 0.00392157 0.8634 1.0 0.4
1080 1.5775 0.00392157 0.8621 1.0 0.4
1090 1.5929 0.00392157 0.8608 1.0 0.4
1100 1.6088 0.00392157 0.8596 1.0 0.4
1110 1.6249 0.00392157 0.8583 1.0 0.4
1120 1.64 0.00392157 0.857 1.0 0.4
1130 1.6539 0.00392157 0.8557 1.0 0.4
1140 1.6692 0.00392157 0.8545 1.0 0.4
1150 1.6877 0.00392157 0.8531 1.0 0.4
1160 1.7073 0.00392157 0.8518 1.0 0.4
1170 1.7255 0.00392157 0.8505 1.0 0.4
1180 1.7436 0.00392157 0.8492 1.0 0.4
1190 1.7612 0.00392157 0.8479 1.0 0.4
1200 1.7801 0.00392157 0.8464 1.0 0.4
1210 1.7991 0.00392157 0.8451 1.0 0.4
1220 1.8172 0.00392157 0.8433 1.0 0.4
1230 1.8367 0.00392157 0.8417 1.0 0.4
1240 1.8549 0.00392157 0.8401 1.0 0.4
1250 1.8724 0.00392157 0.8388 1.0 0.4
1260 1.891 0.00392157 0.8372 1.0 0.4
1270 1.9091 0.00392157 0.8359 1.0 0.4
1280 1.9279 0.00392157 0.8335 1.0 0.4
1290 1.9465 0.00392157 0.8322 1.0 0.4
1300 1.9657 0.00392157 0.8302 1.0 0.4
1310 1.9843 0.00392157 0.829 1.0 0.4
1320 2.0029 0.00392157 0.827 1.0 0.4
1330 2.0225 0.00392157 0.8254 1.0 0.4
1340 2.0416 0.00392157 0.8242 1.0 0.3982
1350 2.0607 0.00392157 0.8223 1.0 0.3982
1360 2.0795 0.00392157 0.8205 1.0 0.3982
1370 2.0961 0.00392157 0.8187 1.0 0.3982
1380 2.1151 0.00392157 0.8173 1.0 0.3982
1390 2.1364 0.00392157 0.816 1.0 0.3982
1400 2.1536 0.00392157 0.8144 1.0 0.3965
1410 2.1732 0.00392157 0.8132 1.0 0.3705
1420 2.1916 0.00392157 0.8119 1.0 0.3705
1430 2.2117 0.00392157 0.8106 1.0 0.3654
1440 2.2326 0.00392157 0.8093 1.0 0.3654
1450 2.2498 0.00392157 0.8081 1.0 0.351
1460 2.2686 0.00392157 0.8065 1.0 0.3458
1470 2.2877 0.00392157 0.8045 1.0 0.3417
1480 2.3076 0.00392157 0.8032 1.0 0.3368
1490 2.3286 0.00392157 0.802 1.0 0.3368
1500 2.3484 0.00392157 0.8007 1.0 0.3277
1510 2.3675 0.00392157 0.799 1.0 0.3277
1520 2.3858 0.00392157 0.7977 1.0 0.3229
1530 2.4046 0.00392157 0.7964 1.0 0.3178
1540 2.423 0.00392157 0.7951 1.0 0.3178
1550 2.4429 0.00392157 0.7939 1.0 0.3178
1560 2.4609 0.00392157 0.7926 1.0 0.3029
1570 2.4798 0.00392157 0.7907 1.0 0.3
1580 2.5002 0.00392157 0.7894 1.0 0.3
1590 2.5196 0.00392157 0.7881 1.0 0.3
1600 2.5385 0.00392157 0.7869 1.0 0.3
1610 2.5591 0.00392157 0.7856 1.0 0.3
1620 2.5784 0.00392157 0.7843 1.0 0.3
1630 2.5985 0.00392157 0.783 1.0 0.3
1640 2.6173 0.00392157 0.7812 1.0 0.3
1650 2.637 0.00392157 0.7792 1.0 0.3
1660 2.6571 0.00392157 0.7779 1.0 0.3
1670 2.6765 0.00392157 0.7766 1.0 0.3
1680 2.6955 0.00392157 0.7751 1.0 0.3
1690 2.7151 0.00392157 0.7734 1.0 0.3
1700 2.7342 0.00392157 0.7709 1.0 0.3
1710 2.7552 0.00392157 0.7687 1.0 0.3
1720 2.7758 0.00392157 0.7673 1.0 0.3
1730 2.7952 0.00392157 0.7653 1.0 0.3
1740 2.8152 0.00392157 0.7635 1.0 0.3
1750 2.8375 0.00392157 0.7616 1.0 0.3
1760 2.8573 0.00392157 0.7589 1.0 0.3
1770 2.8752 0.00392157 0.757 1.0 0.3
1780 2.8941 0.00392157 0.7554 1.0 0.3
1790 2.9149 0.00392157 0.7541 1.0 0.3
1800 2.9338 0.00392157 0.7521 1.0 0.3
1810 2.9523 0.00392157 0.7502 1.0 0.3
1820 2.9724 0.00392157 0.7482 1.0 0.3
1830 2.9907 0.00392157 0.7464 1.0 0.3
1840 3.0102 0.00392157 0.7441 1.0 0.3
1850 3.0284 0.00392157 0.7428 1.0 0.3
1860 3.0497 0.00392157 0.7408 1.0 0.3
1870 3.0699 0.00392157 0.7392 1.0 0.3
1880 3.0907 0.00392157 0.738 1.0 0.3
1890 3.1105 0.00392157 0.7367 1.0 0.3
1900 3.1304 0.00392157 0.7346 1.0 0.3
1910 3.1501 0.00392157 0.7334 1.0 0.3
1920 3.17 0.00392157 0.7321 1.0 0.3
1930 3.1885 0.00392157 0.7304 1.0 0.2982
1940 3.2067 0.00392157 0.7291 1.0 0.2932
1950 3.2265 0.00392157 0.7272 1.0 0.2932
1960 3.2469 0.00392157 0.7259 1.0 0.2897
1970 3.2687 0.00392157 0.7246 1.0 0.2897
1980 3.2893 0.00392157 0.7233 1.0 0.2897
1990 3.3109 0.00392157 0.7214 1.0 0.2897
2000 3.3311 0.00392157 0.7195 1.0 0.2897
2010 3.3513 0.00392157 0.7177 1.0 0.2897
2020 3.3726 0.00392157 0.7157 1.0 0.2845
2030 3.3925 0.00392157 0.7144 1.0 0.2845
2040 3.4138 0.00392157 0.7131 1.0 0.2845
2050 3.4352 0.00392157 0.7095 1.0 0.2832
2060 3.4559 0.00392157 0.7082 1.0 0.2832
2070 3.4779 0.00392157 0.7069 1.0 0.2832
2080 3.4972 0.00392157 0.7045 1.0 0.2832
2090 3.5172 0.00392157 0.7024 1.0 0.2734
2100 3.5404 0.00392157 0.7011 1.0 0.2734
2110 3.5609 0.00392157 0.6998 1.0 0.2702
2120 3.5825 0.00392157 0.6981 1.0 0.2702
2130 3.6042 0.00392157 0.6965 1.0 0.2702
2140 3.6253 0.00392157 0.6952 1.0 0.267
2150 3.6472 0.00392157 0.6939 1.0 0.267
2160 3.6687 0.00392157 0.6926 1.0 0.267
2170 3.6912 0.00392157 0.6914 1.0 0.267
2180 3.7139 0.00392157 0.6901 1.0 0.267
2190 3.7364 0.00392157 0.6882 1.0 0.2651
