0 0.0094 inf 0.0 0.0 0.0
10 0.0865 0.00196078 0.51 1.0 0.1
20 0.1646 0.00196078 0.5163 1.0 0.1
30 0.2429 0.00196078 0.523 1.0 0.1
40 0.3224 0.00196078 0.5287 1.0 0.1
50 0.4009 0.00196078 0.5345 1.0 0.1
60 0.4807 0.00196078 0.5403 1.0 0.1
70 0.5612 0.00196078 0.546 1.0 0.1
80 0.6409 0.00196078 0.5518 1.0 0.1
90 0.7221 0.00196078 0.5575 1.0 0.1
